combined_len,age,gender,accent
0.3,fifties,female_feminine,no_info
0.23,fifties,female_feminine,no_info
0.22,fifties,female_feminine,no_info
0.16,fifties,female_feminine,no_info
0.27,fifties,female_feminine,no_info
0.11,fifties,female_feminine,no_info
0.22,fifties,female_feminine,no_info
0.53,fifties,female_feminine,no_info
0.14,fifties,female_feminine,no_info
0.16,fifties,female_feminine,no_info
0.15,fifties,female_feminine,no_info
0.19,fifties,female_feminine,no_info
0.19,fifties,female_feminine,no_info
0.17,fifties,female_feminine,no_info
0.17,fifties,female_feminine,no_info
0.11,fifties,female_feminine,no_info
0.17,fifties,female_feminine,no_info
0.53,fifties,female_feminine,no_info
0.12,fifties,female_feminine,no_info
0.23,fifties,female_feminine,no_info
0.1,fifties,female_feminine,no_info
0.23,fifties,female_feminine,no_info
0.2,fifties,female_feminine,no_info
0.06,fifties,female_feminine,no_info
0.11,fifties,female_feminine,no_info
0.07,fifties,female_feminine,no_info
0.19,fifties,female_feminine,no_info
0.11,fifties,female_feminine,no_info
0.17,fifties,female_feminine,no_info
0.14,fifties,female_feminine,no_info
0.11,fifties,female_feminine,no_info
0.23,fifties,female_feminine,no_info
0.21,fifties,female_feminine,no_info
0.18,fifties,female_feminine,no_info
0.26,fifties,female_feminine,no_info
0.19,fifties,female_feminine,no_info
0.15,fifties,female_feminine,no_info
0.13,fifties,female_feminine,no_info
0.32,fifties,female_feminine,no_info
0.18,fifties,female_feminine,no_info
0.18,fifties,female_feminine,no_info
0.22,fifties,female_feminine,no_info
0.64,fifties,female_feminine,no_info
0.834,fifties,female_feminine,no_info
0.28,fifties,female_feminine,no_info
0.14,fifties,female_feminine,no_info
0.18,fifties,female_feminine,no_info
0.16,fifties,female_feminine,no_info
0.2,fifties,female_feminine,no_info
0.24,fifties,female_feminine,no_info
0.12,fifties,female_feminine,no_info
0.2,fifties,female_feminine,no_info
0.13,fifties,female_feminine,no_info
0.18,fifties,female_feminine,no_info
0.13,fifties,female_feminine,no_info
0.08,fifties,female_feminine,no_info
0.13,fifties,female_feminine,no_info
0.11,fifties,female_feminine,no_info
0.06,fifties,female_feminine,no_info
0.27,fifties,female_feminine,no_info
0.18,fifties,female_feminine,no_info
0.08,fifties,female_feminine,no_info
0.16,fifties,female_feminine,no_info
0.27,fifties,female_feminine,no_info
0.15,fifties,female_feminine,no_info
0.12,fifties,female_feminine,no_info
0.17,fifties,female_feminine,no_info
0.16,fifties,female_feminine,no_info
0.15,fifties,female_feminine,no_info
0.1,fifties,female_feminine,no_info
0.16,fifties,female_feminine,no_info
0.19,fifties,female_feminine,no_info
0.06,fifties,female_feminine,no_info
0.514,fifties,female_feminine,no_info
0.21,fifties,female_feminine,no_info
0.23,fifties,female_feminine,no_info
0.17,fifties,female_feminine,no_info
0.3,fifties,female_feminine,no_info
0.14,fifties,female_feminine,no_info
0.08,fifties,female_feminine,no_info
0.06,fifties,female_feminine,no_info
0.15,fifties,female_feminine,no_info
0.25,fifties,female_feminine,no_info
0.21,fifties,female_feminine,no_info
0.15,fifties,female_feminine,no_info
0.81,fifties,female_feminine,no_info
0.06,fifties,female_feminine,no_info
0.63,fifties,female_feminine,no_info
0.33,fifties,female_feminine,no_info
0.17,fifties,female_feminine,no_info
0.22,fifties,female_feminine,no_info
0.14,fifties,female_feminine,no_info
0.15,fifties,female_feminine,no_info
0.13,fifties,female_feminine,no_info
0.08,fifties,female_feminine,no_info
0.574,fifties,female_feminine,no_info
0.11,fifties,female_feminine,no_info
0.2,fifties,female_feminine,no_info
0.15,fifties,female_feminine,no_info
0.13,fifties,female_feminine,no_info
0.14,fifties,female_feminine,no_info
0.16,fifties,female_feminine,no_info
0.12,fifties,female_feminine,no_info
0.13,fifties,female_feminine,no_info
0.09,fifties,female_feminine,no_info
0.21,fifties,female_feminine,no_info
0.16,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.29,no_info,no_info,no_info
0.33,no_info,no_info,no_info
0.25,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.25,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.77,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.3,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.43,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.24,no_info,no_info,no_info
1.34,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.13,no_info,no_info,no_info
1.014,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.33,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.18,no_info,no_info,no_info
1.132,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.61,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.66,no_info,no_info,no_info
0.06,no_info,no_info,no_info
1.302,no_info,no_info,no_info
0.58,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.87,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.88,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.09,no_info,no_info,no_info
1.194,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.79,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.46,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.28,no_info,no_info,no_info
0.48,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.7,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.09,no_info,no_info,no_info
1.616,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.3,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.978,no_info,no_info,no_info
0.25,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.26,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.29,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.19,no_info,no_info,no_info
1.594,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.34,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.38,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.3,no_info,no_info,no_info
0.42,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.26,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.25,no_info,no_info,no_info
0.58,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.25,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.43,no_info,no_info,no_info
0.34,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.31,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.25,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.26,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.87,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.14,no_info,no_info,no_info
1.052,no_info,no_info,no_info
0.21,twenties,male_masculine,no_info
0.15,twenties,male_masculine,no_info
0.21,twenties,male_masculine,no_info
0.16,twenties,male_masculine,no_info
0.17,twenties,male_masculine,no_info
0.2,twenties,male_masculine,no_info
0.17,twenties,male_masculine,no_info
0.19,twenties,male_masculine,no_info
0.36,twenties,male_masculine,no_info
0.18,twenties,male_masculine,no_info
0.15,twenties,male_masculine,no_info
0.22,twenties,male_masculine,no_info
0.412,twenties,male_masculine,no_info
0.16,twenties,male_masculine,no_info
0.24,twenties,male_masculine,no_info
0.15,twenties,male_masculine,no_info
0.15,twenties,male_masculine,no_info
0.16,twenties,male_masculine,no_info
0.17,twenties,male_masculine,no_info
0.17,twenties,male_masculine,no_info
0.12,twenties,male_masculine,no_info
0.1,twenties,male_masculine,no_info
0.16,twenties,male_masculine,no_info
0.33,twenties,male_masculine,no_info
0.21,twenties,male_masculine,no_info
0.13,twenties,male_masculine,no_info
0.16,twenties,male_masculine,no_info
0.2,twenties,male_masculine,no_info
0.21,twenties,male_masculine,no_info
0.17,twenties,male_masculine,no_info
0.15,twenties,male_masculine,no_info
0.27,twenties,male_masculine,no_info
0.14,twenties,male_masculine,no_info
0.1,twenties,male_masculine,no_info
0.13,twenties,male_masculine,no_info
0.18,twenties,male_masculine,no_info
0.08,twenties,male_masculine,no_info
0.22,twenties,male_masculine,no_info
0.1,twenties,male_masculine,no_info
0.12,twenties,male_masculine,no_info
0.09,twenties,male_masculine,no_info
0.09,twenties,male_masculine,no_info
0.13,twenties,male_masculine,no_info
0.12,twenties,male_masculine,no_info
0.16,twenties,male_masculine,no_info
0.11,twenties,male_masculine,no_info
0.11,twenties,male_masculine,no_info
0.2,twenties,male_masculine,no_info
0.09,twenties,male_masculine,no_info
0.16,twenties,male_masculine,no_info
0.15,twenties,male_masculine,no_info
0.13,twenties,male_masculine,no_info
0.13,twenties,male_masculine,no_info
0.13,twenties,male_masculine,no_info
0.18,twenties,male_masculine,no_info
0.18,twenties,male_masculine,no_info
0.16,twenties,male_masculine,no_info
0.15,twenties,male_masculine,no_info
0.15,twenties,male_masculine,no_info
0.13,twenties,male_masculine,no_info
0.13,twenties,male_masculine,no_info
0.16,twenties,male_masculine,no_info
0.11,twenties,male_masculine,no_info
0.15,twenties,male_masculine,no_info
0.13,twenties,male_masculine,no_info
0.13,twenties,male_masculine,no_info
0.12,twenties,male_masculine,no_info
0.86,twenties,male_masculine,no_info
0.24,twenties,male_masculine,no_info
0.47,twenties,male_masculine,no_info
0.19,twenties,male_masculine,no_info
0.17,twenties,male_masculine,no_info
0.19,twenties,male_masculine,no_info
0.35,twenties,male_masculine,no_info
0.15,twenties,male_masculine,no_info
0.16,twenties,male_masculine,no_info
0.16,twenties,male_masculine,no_info
0.11,twenties,male_masculine,no_info
0.12,twenties,male_masculine,no_info
0.16,twenties,male_masculine,no_info
0.09,twenties,male_masculine,no_info
0.36,twenties,male_masculine,no_info
